id,text,message_contact_person_asking,message_contact_person_org,message_org
169,"---------------------- Forwarded by Jane M Tholt/HOU/ECT on 06/23/2000 12:57 PM ---------------------------"Bautista, Larry L." <BautistaL@EPEnergy.com> on 06/23/2000 11:18:22 AMTo: ALEX GOLDBERG <agoldberg@lgl.twc.com>, AMY BLAUMAN <amy.blauman@ferc.fed.us>, ANDREW KOLESAR <abk@sloverandloftus.com>, BARBARA JOST <bjost@huberlaw.com>, BARBARA WHITTAKER <bwhitta@pnm.com>, BARRY GRAY <bgray@epelectric.com>, BOB GRAY <bgray@cc.state.az.us>, BRUCE CONNELL <bruce.a.connell@usa.conoco.com>, CARLA JOHNSON <carla.j.johnson@usa.conoco.com>, CAROLYN CORWIN <ccorwin@cov.com>, CATHY BULF <cbulf@oneok.com>, "Cox, Robin" <CoxR@EPEnergy.com>, CURT BRECHTE <cbrechte@apsc.com>, DARRYL SMETTE <darryl.smette@dvn.com>, DAVID CLARK <dclark@sempra.com>, DAVID HUARD <dlh@jmbm.com>, "DAVID I. BLOOM" <dbloom@mayerbrown.com>, DEBBIE SWANSTORM <daswanstrom@verner.com>, DEBRA BOLTON <debra.bolton@bakerbotts.com>, DIANE MCVICKER <dbmcvick@srpnet.com>, "DONALD G. AVERY" <dga@sloverandloftus.com>, "DONALD W. PETERSEN" <dwp9@pge.com>, DONNA FULTON <dfulton@enron.com>, DOUG CANTER <dmcwash@mshpc.com>, DOUG SCHANTZ <doug_schantz@kmmktg.com>, "DOUGLAS K. PORTER" <porterdk@sce.com>, ED ROSS <earo@dynegy.com>, "ELISABETH R. MYERS-KERBAL" <emyerskerbal@shb.com>, ERIC EISENMAN <exe3@pge.com>, FRANK LINDH <frl3@pge.com>, GERARDO ESPINOSA <gespinosa@gas.pemex.com>, GORDON SMITH <gsmith@jhenergy.com>, HARVEY MORRIS <hym@cpuc.ca.gov>, JAMES MCGREW <jhmcgrew@brugen.com>, JAMES MORIARTY <jmoriarty@fw-law.com>, JANE THOLT <jane.m.tholt@enron.com>, JANICE ALWARD <jalward@cc.state.az.us>, JENNIFER HEIN <jennifer.hein@gen.pge.com>, JOANN RUSSELL <joann.russell@et.pge.com>, "JOEL L. GREENE" <jlgreene@energyadvocates.com>, JOHN GREGG <jgregg@mbolaw.com>, JOHN HESTER <john.hester@swgas.com>, "JOHN P. ARMATO" <jpa3@pge.com>, "JOHN P. BEALL" <bealljp@texaco.com>, "JOHN R. STAFFIER" <jstaffier@sdsatty.com>, JUDY JOHNSON <jaheineman@aol.com>, JUNE SUWARA <jsuwara@sempra.com>, KAREN TOMCALA <karen.tomcala@pge-corp.com>, KARYL LAWSON <karyl_lawson@kmmktg.com>, KATHIE EDWARDS <kbedwards@gkrse-law.com>, "KATHLEEN L. MAZURE" <klm@dwgp.com>, KAY KERN <kernks@sce.com>, KEITH MCCREA <kmccrea@sablaw.com>, "KELLY A. DALY" <kadaly@moheck.com>, KEVIN LIPSON <kjlipson@hhlaw.com>, "KIM M. CLARK" <kclark@jhenergy.com>, L PERSON <l.person@czn.com>, LARRY BLACK <llblack@ibm.net>, LUIS MANUEL PADILLA <lpadilla@gas.pemex.com>, M BERGERN <mbergero@czn.com>, MARIA OROPEZA <oro@cpuc.ca.gov>, MARK FENTON <mfenton@pnm.com>, "MARK T. MITCHELL" <mitchellm2@epenergy.com>, "MARK W. SCHWIRTZ" <mschwirt@aepnet.org>, MIKE MCELRATH <mmcelrath@phelpsdodge.com>, NORMAN PEDERSEN <napedersen@jonesday.com>, PATRICIA ANDERSON <pat.anderson@southernunionco.com>, PATRICK BROWN <pabrown@socalgas.com>, "PATRICK G. GOLDEN" <pgg4@pge.com>, PAUL KEELER <pkeeler@br-inc.com>, PENNY BARRY <barryp@bp.com>, PETE FROST <pete.frost@usa.conoco.com>, PETER CERVIN <pcervin@br-inc.com>, RANDY RICH <rrich@bracepatt.com>, REBECCA CANTRELL <rebecca.w.cantrell@enron.com>, RICHARD JORDAN <richard.jordan@swgas.com>, RICHARD MILES <richard.miles@ferc.fed.us>, RICHARD STAPLER <richard.stapler@williams.com>, ROB DAVIS <redavis@sempra.com>, ROBERT FOSS <rfoss@coral-energy.com>, SANDRA ROVETTI <sjs@cpuc.ca.gov>, SARAH TOMALTY <seto@dynegy.com>, SHERRI BOOYE <sbooye@skadden.com>, "SHERRI L. BOOYE (2)" <nizra@earthlink.net>, STEVE KEEHN <skeehn@sempra.com>, STEVE TARPEY <tarpeysp@bp.com>, SUSAN GINSBERG <susan.ginsberg@coastalcorp.com>, TED MCMURTRIE <edward.mcmurtrie@swgas.com>, TOM CARLSON <tcarlson@apsc.com>, TOM ROTH <tom.roth@et.pge.com>, VIRGIL SPURGEON <vrspurg@ppco.com>, WAYNE ELLIS <wayne.ellis@williams.com>, "WILLIAM S. SCHERMAN" <wscherma@skadden.com>cc: "Tomlinson, Robert T." <TomlinsonR@EPEnergy.com>, "Healy, William H." <HealyW@EPEnergy.com>, "Ferguson, Michael D." <FergusonM@EPEnergy.com>, "Clark, Al W." <ClarkA@EPEnergy.com>, "Shelton, Patricia A." <SheltonP@EPEnergy.com>, "Derryberry, Richard L." <DerryberryR@EPEnergy.com> Subject: El Paso's Data Response in RP99-507See attached letter and spread sheets relating to the June 12 ADRConference.>  <<Data Response of June 21.doc>>  <<June 12 With SOH Upgrade But No EOC> Advantage.xls>>  <<June 12 Without SOH Upgrade And No EOC Advantage.xls>>******************************************************************This email and any files transmitted with it from El PasoEnergy Corporation are confidential and intended solelyfor the use of the individual or entity to whom they areaddressed. If you have received this email in errorplease notify the sender.****************************************************************** - Data Response of June 21.doc - June 12 With SOH Upgrade But No EOC Advantage.xls - June 12 Without SOH Upgrade And No EOC Advantage.xls",1,0,0
170,"DO NOT PAY PENALTY",1,0,0
171,"we did not get it. Send it to the new email  jtholt @houston.rr.com",1,0,0
172,"The sound card does not work on my eol machine-it works on the keyboard supporting eol which is opposite of what I want.  I want the screen to ding every time someone trades on eol.  I don't want to listen to my self type in deals on the keyboard.  My Enron computer system works fine right now.  If you could handle getting the eol problem fixed I would appreciate it.",1,1,0
173,"Enron North America is interested in purchasing natural gas from Phillips Petroleum Company under the following terms and conditions:Service Level:  All volumes will be firm.  Buyer must flow 100% of purchased volumes.  If Phillips is not satisfied with Buyer's flow performance, Phillips may cut any or all gas during the month of f low, and may terminate all remaining months of contracted volume upon 15 days written notice to Buyer.Tier 1WFS Milagro Plant: (WFS Agreement-Agreement Transfer):  10000 mmbtu/day Price:  Inside FERC El Paso San Juan Index minus $.09.Tier 2WFS Milagro Plant (WFS Agreement-Agreement Transfer):  25000 mmbtu/dayPrice:  Inside FERC Northwest Rockies Index plus $.09El Paso Natural Gas Company San Juan Blanco Pool:  40000 mmbtu/dayPrice:  Inside FERC Northwest Rockies Index plus $.09WFS Ignacio Plant (WFS Agreement-Agreement  Transfer):  30000 mmtu/dayPrice:  Inside FERC Northwest Rockies Index minus $.04.Special Terms and Conditions:  Buyer and Seller may mutually agree to convert any portion of the contracted volume to a fixed price or to a Gas Daily.  Conversion to Gas Daily can occur no later than NX3.  If no price conversion takes place, the gas will be sold at the agreed upon index price or default price.  ENA is not interested in trigger deals based upon partial flows. Please call if you have any questions regarding this matter.",1,0,0
174,"---------------------- Forwarded by Jane M Tholt/HOU/ECT on 07/18/2000 03:15 PM ---------------------------"Pete Cervin" <pcervin@br-inc.com> on 07/18/2000 01:09:51 PMPlease respond to <pcervin@br-inc.com>To: <jane.m.tholt@enron.com>cc:  Subject: fwd: FW: Pooling Technical Subcommittee MeetingSee attached.---------- Original Text ----------From: "Royal, Kathleen S." <RoyalK@EPEnergy.com>, on 7/18/00 12:17 PM:To: ISMTP@FTW9@Servers["'bcantre@enron.com'"<bcantre@enron.com>],ISMTP@FTW9@Servers["'skinnml@texaco.com'"<skinnml@texaco.com>],ISMTP@FTW9@Servers["'rfoss@coral-energy.com'"<rfoss@coral-energy.com>],ISMTP@FTW9@Servers["'tcarlson@apsc.com'"<tcarlson@apsc.com>],ISMTP@FTW9@Servers["'pwri@dynegy.com'"<pwri@dynegy.com>],ISMTP@FTW9@Servers["'gcvenz@duke-energy.com'"<gcvenz@duke-energy.com>],ISMTP@FTW9@Servers["'petersdd@bp.com'"<petersdd@bp.com>],ISMTP@FTW9@Servers["'john.hogan@southernenergy.com'"<john.hogan@southernenergy.com>],ISMTP@FTW9@Servers["'sam.brown@swgas.com'"<sam.brown@swgas.com>],ISMTP@FTW9@Servers["'rbetonte@socalgas.com'"<rbetonte@socalgas.com>],ISMTP@FTW9@Servers["'pwah@socalgas.com'"<pwah@socalgas.com>],ISMTP@FTW9@Servers["'carla.j.johnson@usa.conoco.com'"<carla.j.johnson@usa.conoco.com>],ISMTP@FTW9@Servers["'nicholas.e.rassinier@usa.conoco.com'"<nicholas.e.rassinier@usa.conoco.com>],ISMTP@FTW9@Servers["'rishikawa@socalgas.com'" <rishikawa@socalgas.com>]Cc: ISMTP@FTW9@Servers["Walker, Norman E." <WalkerN@EPEnergy.com>]> Attached is a summary of the Pooling Technical Subcommittee Meeting held> last Friday, July 14, 2000 in El Paso.  Also attached are other documents> used in the meeting to support the proposals discussed.>> Next Meeting:  8:00 AM, August 3, 2000 in Las Vegas, Nevada at Southwest> Gas, 5241 Spring Mountain Road>>  Please RSVP by close of business Thursday (July 20) to Sam Brown so> he can reserve the meeting room.>  phone:  (702) 876-7010>  e-mail:  sam.brown@swgas.com>>>>  <<Minutes of July 14 Pooling Meeting ELP1.doc>>  <<Pooling Point Daily> Average Quantities 1999 and 2000.xls>>  <<Proposed Pooling Example.doc>>> <<Alternate Pooling Example.doc>>  <<Proposals Matrix.doc>>>>>******************************************************************This email and any files transmitted with it from El PasoEnergy Corporation are confidential and intended solelyfor the use of the individual or entity to whom they areaddressed. If you have received this email in errorplease notify the sender.****************************************************************** - Minutes of July 14 Pooling Meeting ELP1.doc - Pooling Point Daily Average Quantities 1999 and 2000.xls - Proposed Pooling Example.doc - Alternate Pooling Example.doc - Proposals Matrix.doc",1,0,0
175,"This date works for me so I will assume that Julie will be going.  I will work on flight  arrangements for Julie and I unless you think you might be going.  I need your help in determing what equipment needs we need.  Call me at 35539 or respond to this memo.---------------------- Forwarded by Jane M Tholt/HOU/ECT on 10/13/2000 07:54 AM ---------------------------"Vera, Ed - TPEAV" <EVera@socalgas.com> on 10/12/2000 04:18:45 PMTo: "'jane.m.tholt@enron.com'" <jane.m.tholt@enron.com>cc:  Subject: Meeting in L.A.Jane: It looks like the Oct 31st works for most people here that would have a stake in this proposal.? I have set-up a meeting starting at 8:30 to 11:30 am.? Let me know if that works for you or if we need to adjust.? Also let's discuss any equipment needs you might need such as a data line for access to Internet and any audio video equipment so I can have it arranged.?? Hotels in the area are: The Biltmore, The Westin Bonaventure and The Intercontinental Hotel all within one block of our building.? I believe at the Biltmore we have a special rate if you mention that its for SoCalGas.I'll be telecommuting tomorrow so you can reach me at my cell phone at (213) 248-4053. Thanks very much Ed ",1,1,0
176,"PNM is incorrect.  The price is 4.86.Tell them that the location of the gas is west texas pool and that we NEVER sell gas in the west texas pool based on a san juan gas daily price.  Once you tell them that they will realize that they are wrong.",1,1,0
177,"Ok to book for me and my husband, Joseph.  I was issued a new corporate American Express card.  Same number with expiration date of  3/03.  If you need any more info, please advise.   Otherwise, I will assume you will book the two tickets.  Thank you.",1,0,0
178,"---------------------- Forwarded by Jane M Tholt/HOU/ECT on 01/10/2001 12:20 PM ---------------------------"Huzyk, Julian" <Julian_Huzyk@kindermorgan.com> on 01/10/2001 09:34:19 AMTo: "Bruce Sposi (E-mail)" <BSposi@WesternGas.com>, "'Buddy Farah (E-mail) ' (E-mail)" <buddy.farah@tombrown.com>, "Cervin Peter (E-mail)" <pcervin@br-inc.com>, "David Kuhn (E-mail)" <david_kuhn@kmmktg.com>, "Davis Rob (E-mail)" <redavis@sempra.com>, "Frank Tsuru (E-mail)" <ftsuru@redcedargathering.com>, "'Hassler Bryan' (E-mail)" <bhassler@brr.com>, "Ishikawa Richard (E-mail)" <rishikawa@pacent.com>, "Jane M Tholt (E-mail)" <jane.m.tholt@enron.com>, "Jerry Bruner (E-mail) (E-mail)" <jbruner@southern-ute.nsn.us>, "KIRK N BLACKIM (E-mail)" <KNBlackim@MECA-Capital.Com>, "Lee McCravey (E-mail)" <gastrader@aol.com>, "Marburger Pat (E-mail)" <pama@dynegy.com>, "McCotter Jim (E-mail)" <mccotterj@epenergy.com>, "Murray Teresa (E-mail)" <murrata@texaco.com>, "Rob Davis (E-mail)" <Rob_Davis@sempra.com>, "Robinson Tom (E-mail)" <TomRobinson@ceracamb.com>, "Sanford, Dan (E-mail)" <dans627@aol.com>, "Schnacke Greg (E-mail)" <kdrew98103@aol.com>, "Scott Dalene (E-mail)" <scott.dalene@coastalcorp.com>, "Tom Price (E-mail)" <Tom.Price@Coastalcorp.com>, "Wes Haun (E-mail)" <Wes_Haun@msn.com>cc:  Subject: TransColorado Seeks 3rd Party OperatorTransColorado Seeks Independent 3rd Party OperatorTransColorado Gas Transmission Company ("TransColorado"), a generalpartnership of Questar TransColorado, Inc. ("QTC"), and KN TransColorado,Inc. ("KNTC"), is seeking potential candidates who have an interest inserving as the independent operator of TransColorado and performing, orengaging others as necessary and appropriate to perform, certainadministrative, legal, regulatory and marketing functions currentlyperformed by or at the direction of QTC and KNTC.Note: All candidates will be required to provide a Statement ofQualifications no later than 4:00 p.m. CST on January 24, 2001.All those demonstrating satisfactory qualifications in their response to theRequest for Qualifications will receive a Request for Proposal on or beforeJanuary 31, 2001.The TransColorado gas transmission system is regulated by the Federal EnergyRegulatory Commission (the "FERC") and consists of 292 miles of  22" and 24"diameter high pressure, interstate natural gas pipeline that extends fromthe Piceance Basin near Meeker, Colorado to the San Juan Basin near Blanco,New Mexico.  Interconnections exist with interstate and intrastate pipelinesand gathering systems and treatment plants.All interested parties should contact either Ms. Dianne Barrett at (303)763-3676 (email: Dianne_Barrett@KinderMorgan.com<mailto:Dianne_Barrett@KinderMorgan.com> ) or Ms. Evelyn Zimmerman at (801)324-5564 (email: EvelynZ@Questar.com <mailto:EvelynZ@questar.com>) to obtaina copy of the Request for Qualifications.",1,0,1
179,"---------------------- Forwarded by Jane M Tholt/HOU/ECT on 03/15/2001 06:43 AM ---------------------------Elizabeth L Hernandez03/14/2001 04:04 PMTo: Jane M Tholt/HOU/ECT@ECTcc: Shielah Castro/Corp/Enron@Enron Subject: Tenaska Marketing deal #583465Are you in agreement with the demand fee PG&E is charging us.  See e mail below from Client Services.---------------------- Forwarded by Elizabeth L Hernandez/HOU/ECT on 03/14/2001 04:03 PM ---------------------------   			From:  Shielah Castro @ ENRON                           03/14/2001 03:57 PM	To: Elizabeth L Hernandez/HOU/ECT@ECTcc:  Subject: Tenaska Marketing deal #583465Tenaska is billing us for demand fees on PG&E because we didn't take all the gas that we were suppose to.  The amount is $50,382.00.  They have sent me a spreadsheet.  If you need me to fax it, please let me know.  Can you also retouch the deal?  The $1 differential is not being calculated into the price.Thanks,Shielah",1,1,0
180,"Please add me to the critical notices for Transwestern and El Paso Pipeline(s) as soon as possible.  If you have any questions , please call me at 35539.",1,0,0
181,"whichever one is active-scana energy-too many choices to pick from-counterparty list needs to be cleaned up.  Go ahead and change it.",1,0,0
182,"Frank-we need to know if you have made any  arrangements for Mom Tholt's funeral.  Barb, Mike and Bob are flying nto Washington DC Dulles on Tuesday to tour the city.  Joe and I are flying in on Thursday at noon.  Everyone is leaving on Sunday. Bob and Us are leaving early Sunday morning.  So we will be driving back on Saturday night.  We are planning to stay together and rent cars together. Aunt Mary Agnes has offered to make hotel reservations for those days people who will be staying in DC.  Either Barb or Mike will make reservations for Pennsylvania.  We need to know if you would like us to include you in our reservations or if you plan on just meeting us there.  There is only going to be  Mass on Saturday for Mom Tholt at 11:30 followed by lunch at Aunt Jean's.Aunt Mary Agnes is suppose to be sending us money in the mail for plane reservations.  Please let us know as soon as possible,",1,0,0
183,"Thank you for advising me of this issue.  When you get back-up , please forward to Patti Sullivan.  We are going to work on charging them some penalties for a differnet month to help offset this.",1,1,0
